,0
3951,29.27908368
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,5.93432532
3959,1131.793601
3960,4074.526237
3961,7634.54416
3962,11221.55518
3963,14666.95057
3964,17450.40315
3965,19403.83526
3966,20495.33549
3967,20442.5731
3968,19088.83111
3969,17161.3761
3970,14324.79169
3971,10796.66211
3972,6445.901108
3973,3133.323769
3974,1385.861234
3975,38.4461154
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,5.05687644
3983,1123.134566
3984,4138.11819
3985,7738.198582
3986,11390.64882
3987,14828.79371
3988,17768.87091
3989,19653.93128
3990,20589.66124
3991,19703.29933
3992,19176.29891
3993,17196.79733
3994,14312.16104
3995,10855.98227
3996,6560.454368
3997,3581.007424
3998,862.9940642
3999,27.31636908
4000,0
4001,0
4002,0
4003,0
4004,0
4005,0
4006,4.5026982
4007,1073.581795
4008,3911.620926
4009,7698.390112
4010,11410.29905
4011,14803.0706
4012,17622.08295
4013,19610.4052
4014,20568.85647
4015,20714.81316
4016,19774.51123
4017,17906.44566
4018,14887.23642
4019,11515.52365
4020,7333.048107
4021,3655.359671
4022,1122.003119
4023,28.67872392
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,3.5790678
4031,864.4487821
4032,3414.061229
4033,7086.11552
4034,10972.01334
4035,14489.79826
4036,17316.73074
4037,19389.47281
4038,20686.91952
4039,20643.80907
4040,19659.72706
4041,17714.46908
4042,14963.96702
4043,11618.80862
4044,7969.03691
4045,4378.308276
4046,1378.14892
4047,30.20271408
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,2.97870804
4055,1032.0877
4056,3936.004768
4057,7465.727614
4058,11153.11417
4059,14646.86161
4060,17492.89014
4061,19490.42561
4062,20491.66405
4063,20162.182
4064,18662.99132
4065,15462.88907
4066,11443.57284
4067,7705.040251
4068,4437.212805
4069,1932.442614
4070,520.3271858
4071,11.4299262
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,2.49380208
4079,898.9694683
4080,3555.930858
4081,6834.841869
4082,10333.43837
4083,13661.18634
4084,16098.48533
4085,18272.75747
4086,19658.6418
4087,19964.34037
4088,18772.25679
4089,16291.01609
4090,13167.20571
4091,9742.846002
4092,6511.386503
4093,3719.944527
4094,1213.16544
4095,24.54547788
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,1.8472608
4103,1011.375288
4104,3872.435906
4105,7251.168272
4106,10584.98911
4107,13184.01578
4108,15350.29852
4109,15032.63894
4110,13572.24073
4111,10563.49161
4112,8768.877745
4113,8247.857837
4114,6804.731518
4115,5187.062145
4116,3210.077455
4117,1573.773839
4118,498.5295084
4119,8.1972198
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,1.0390842
4127,664.6213451
4128,2669.268765
4129,4926.921643
4130,7333.509922
4131,10641.42293
4132,9791.452052
4133,10117.26268
4134,12931.88777
4135,12949.69075
4136,10767.84484
4137,10364.70326
4138,9064.162384
4139,8545.844094
4140,5584.546488
4141,2324.338992
4142,717.2913686
4143,13.13864244
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0.85435812
4151,441.4029682
4152,1670.039217
4153,3744.859457
4154,6555.512946
4155,10594.43323
4156,14489.65972
4157,16531.20617
4158,17746.24196
4159,16902.9905
4160,16133.5371
4161,13731.86716
4162,7805.000151
4163,4330.140951
4164,2908.858491
4165,2073.896609
4166,623.2427032
4167,9.1208502
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0.3463614
4175,566.3701613
4176,2378.001919
4177,4614.919294
4178,7633.735984
4179,11450.68479
4180,15342.56312
4181,17590.88733
4182,18016.84258
4183,16129.98113
4184,15271.00485
4185,12530.986
4186,9618.871712
4187,6455.114321
4188,4227.964338
4189,2223.640188
4190,564.3150836
4191,5.05687644
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0.09236304
4199,492.6875461
4200,1900.715909
4201,4151.025925
4202,6148.399756
4203,7772.234362
4204,10781.76857
4205,16411.54985
4206,19448.33115
4207,17639.74738
4208,11754.51301
4209,8068.050089
4210,5925.781739
4211,5740.963296
4212,4656.344117
4213,2516.939022
4214,614.0063992
4215,5.26469328
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0.20781684
4223,716.483192
4224,3035.880762
4225,5859.003261
4226,9090.739849
4227,12303.86528
4228,15068.38343
4229,16343.01648
4230,17872.43297
4231,19083.49715
4232,18439.58821
4233,16123.65426
4234,13536.35769
4235,9129.209055
4236,5869.879009
4237,2519.479005
4238,712.0035846
4239,7.82776764
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0.09236304
4247,716.3446475
4248,3171.93152
4249,5976.55832
4250,9553.247772
4251,13697.80828
4252,16252.47761
4253,16899.2498
4254,16570.59901
4255,14992.5072
4256,14946.87986
4257,13434.94307
4258,11160.17994
4259,7470.391947
4260,5363.083008
4261,3073.841971
4262,1054.901371
4263,7.59686004
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0.02309076
4271,749.5029788
4272,3223.008281
4273,6486.887207
4274,9256.185144
4275,12404.14846
4276,15069.51488
4277,16663.72404
4278,17798.1269
4279,18097.0137
4280,17212.54523
4281,15500.2961
4282,12067.23118
4283,8735.30378
4284,4751.708956
4285,2142.499257
4286,596.318877
4287,3.07107108
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,601.0063013
4296,2886.114092
4297,5471.355582
4298,8123.121551
4299,10608.47241
4300,14849.41376
4301,15239.92469
4302,14282.32778
4303,15714.76308
4304,14016.02205
4305,10367.77433
4306,10149.79756
4307,8302.675301
4308,6411.957691
4309,3247.946302
4310,965.771037
4311,4.5026982
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,761.0714496
4320,3547.525822
4321,7158.204872
4322,10601.31428
4323,14046.73276
4324,16958.75468
4325,19077.72446
4326,20197.69559
4327,20366.16577
4328,19413.83356
4329,17465.85086
4330,14729.75744
4331,11387.48538
4332,7700.260463
4333,4074.895689
4334,1091.546407
4335,3.85615692
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,517.5332039
4344,2591.776175
4345,6934.547771
4346,10599.9981
4347,14008.72537
4348,16813.79089
4349,18848.80266
4350,19948.08447
4351,19411.13194
4352,18379.22897
4353,16512.01775
4354,13997.45708
4355,10443.85838
4356,6239.123352
4357,2340.66416
4358,584.6580432
4359,1.66253472
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,365.6421846
4368,1331.851946
4369,3373.052039
4370,7171.366605
4371,10598.54339
4372,13728.31118
4373,14428.44611
4374,12705.9216
4375,9734.325512
4376,7668.672304
4377,6070.907165
4378,4529.598935
4379,2938.807207
4380,1800.455829
4381,1134.19504
4382,379.8891835
4383,0.90053964
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,193.2234797
4392,853.9886678
4393,2065.676299
4394,4911.0352
4395,6647.367989
4396,10843.09763
4397,15273.91429
4398,18427.32702
4399,18661.95223
4400,16463.25006
4401,15470.20884
4402,13023.46573
4403,9170.818605
4404,4939.113564
4405,1732.361178
4406,439.6480704
4407,0.62345052
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,394.8750868
4416,2056.740175
4417,2993.647762
4418,3677.434438
4419,5055.698811
4420,7026.656813
4421,9529.51047
4422,10972.82152
4423,11199.08787
4424,10022.86765
4425,7397.910052
4426,5669.70521
4427,4058.039435
4428,1469.588329
4429,935.660686
4430,289.4195858
4431,0.09236304
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,180.6159247
4440,2329.280415
4441,5775.460891
4442,9810.109386
4443,12974.14387
4444,15730.16462
4445,17486.79418
4446,18217.13183
4447,17993.72873
4448,16262.9839
4449,13657.51491
4450,10155.4317
4451,6801.498812
4452,4362.514196
4453,2615.62893
4454,747.6326273
4455,0.16163532
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,440.0406133
4464,2415.247314
4465,5078.212302
4466,8193.663823
4467,10473.36838
4468,13412.54504
4469,15416.61519
4470,18845.26978
4471,19253.93005
4472,17074.1623
4473,14711.37719
4474,8913.63372
4475,6909.632841
4476,3717.635451
4477,1568.832416
4478,401.3866811
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,350.0097401
4488,2183.924081
4489,4930.985616
4490,8393.79144
4491,11731.39916
4492,15349.62889
4493,18150.42263
4494,19480.81985
4495,19432.25999
4496,18680.81738
4497,16735.12067
4498,13901.35333
4499,10595.28759
4500,6924.110747
4501,3352.547444
4502,748.717893
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,476.5009234
4512,3003.02261
4513,6452.274158
4514,10108.00328
4515,13651.67295
4516,16529.72836
4517,18556.05801
4518,19595.1653
4519,19546.09743
4520,18512.78592
4521,16466.48277
4522,13408.8736
4523,9838.326295
4524,6370.278869
4525,3028.699535
4526,608.6031613
4527,0
4528,0
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,357.4449648
4536,2554.692414
4537,5794.510768
4538,9379.766892
4539,13093.93873
4540,15432.89417
4541,14328.55548
4542,15283.1275
4543,17798.3809
4544,17920.20775
4545,15521.60887
4546,12005.83285
4547,9649.259152
4548,6533.992357
4549,2801.717365
4550,501.4851257
4551,0
4552,0
4553,0
4554,0
4555,0
4556,0
4557,0
4558,0
4559,393.7667303
4560,2729.166197
4561,6139.856175
4562,9723.195765
4563,13059.71822
4564,15706.72749
4565,17665.9323
4566,17127.61741
4567,14595.48467
4568,15784.86663
4569,15594.57567
4570,12865.8482
4571,8608.050602
4572,4925.00511
4573,2271.322607
4574,437.3620852
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,363.587107
4584,2590.944907
4585,5141.250077
4586,6246.35076
4587,6721.327693
4588,7220.041928
4589,6654.849395
4590,8032.374864
4591,11235.34037
4592,15029.89114
4593,14872.61997
4594,11348.53127
4595,5262.661293
4596,1699.503027
4597,658.2944768
4598,118.917414
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,77.37713676
4608,617.8856468
4609,1453.563342
4610,2561.273281
4611,4537.565248
4612,6739.915755
4613,7546.706909
4614,8853.713198
4615,9135.720649
4616,8629.317192
4617,7399.38786
4618,6445.993471
4619,4582.361322
4620,2244.722052
4621,938.8241201
4622,166.9692856
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,285.078523
4632,2353.987528
4633,5552.658148
4634,9068.641992
4635,12082.35562
4636,13869.67281
4637,15516.50581
4638,16045.97694
4639,13862.35304
4640,11703.89807
4641,9726.705561
4642,7411.071785
4643,7079.211382
4644,5388.575207
4645,2663.472984
4646,443.1116844
4647,0
4648,0
4649,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,270.646798
4656,2502.645841
4657,6129.188244
4658,9850.564398
4659,12806.52804
4660,15990.46675
4661,18292.98498
4662,19451.74859
4663,19118.50274
4664,15816.52406
4665,11938.38474
4666,9205.039111
4667,5938.066023
4668,3475.182471
4669,1630.484745
4670,332.3453087
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,263.9966591
4680,2405.641558
4681,5511.625867
4682,8737.520493
4683,11407.75907
4684,10489.37027
4685,7608.659418
4686,7830.307624
4687,9212.104884
4688,10771.42391
4689,9232.35548
4690,6339.683612
4691,5194.243371
4692,2477.038188
4693,893.6355028
4694,124.8055578
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,0
4702,0
4703,193.5236596
4704,2046.949692
4705,5004.876048
4706,8620.519612
4707,11958.58915
4708,14910.027
4709,16960.18631
4710,17815.14479
4711,17469.98411
4712,16018.29112
4713,14054.72216
4714,11534.71207
4715,8245.340944
4716,5047.709408
4717,2309.214545
4718,378.2497396
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,204.7457689
4728,2141.206175
4729,5053.482098
4730,8134.897839
4731,11842.90444
4732,15247.47537
4733,17188.96956
4734,18175.40683
4735,18268.62423
4736,17322.13397
4737,15338.91478
4738,12113.59742
4739,8270.902415
4740,4903.43834
4741,2107.562937
4742,307.1301988
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,201.8132424
4752,2331.681854
4753,5706.373337
4754,9438.717602
4755,12912.63008
4756,15905.49276
4757,17986.84768
4758,19089.89329
4759,18756.37035
4760,17635.86813
4761,15045.08486
4762,11322.53108
4763,8565.494331
4764,4722.06042
4765,1822.876957
4766,241.3677143
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,0
4775,164.4985742
4776,1603.976553
4777,3563.504628
4778,5416.422664
4779,6833.848967
4780,7595.65932
4781,8190.24639
4782,8554.964945
4783,8199.505785
4784,7373.24912
4785,6502.17329
4786,7220.942467
4787,7358.95594
4788,5443.115583
4789,2374.284306
4790,304.0822184
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,133.9725895
4800,1664.774524
4801,3071.440532
4802,4104.313318
4803,5133.768671
4804,7000.171711
4805,10202.49067
4806,12554.95421
4807,10954.27963
4808,7559.660826
4809,5109.43101
4810,4721.252243
4811,4034.740858
4812,2487.867755
4813,1576.106005
4814,276.2116711
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,99.72899244
4824,1562.066823
4825,4023.495658
4826,6368.708697
4827,9032.851314
4828,13071.0096
4829,16880.22301
4830,17782.14809
4831,18510.38448
4832,18185.35895
4833,16316.66992
4834,13366.01715
4835,9834.216139
4836,5896.04084
4837,2459.419938
4838,274.2489565
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,122.8197524
4848,1623.603699
4849,3768.873847
4850,6493.768253
4851,10197.24907
4852,12929.97124
4853,14338.96942
4854,14601.02645
4855,13481.33241
4856,11523.92868
4857,10916.06443
4858,8652.200135
4859,6796.788297
4860,4790.709249
4861,1931.288076
4862,204.7919504
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,103.3542418
4872,1970.149825
4873,5261.021849
4874,8878.120131
4875,12207.55372
4876,14751.62439
4877,16621.69886
4878,17068.48198
4879,16924.9729
4880,15585.66264
4881,14117.29812
4882,11773.5398
4883,8012.285903
4884,4586.194388
4885,2056.070543
4886,227.3285322
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,78.9703992
4896,1566.384795
4897,4947.49551
4898,9178.069103
4899,11510.21277
4900,9371.384946
4901,14169.5756
4902,16221.62835
4903,16171.42904
4904,16526.56493
4905,14561.44889
4906,10155.36243
4907,6886.080266
4908,4553.636417
4909,1795.422044
4910,130.462794
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,63.10704708
4920,602.3224746
4921,1365.518274
4922,3235.615836
4923,7900.203354
4924,11709.0704
4925,15572.10836
4926,18992.98137
4927,18303.09873
4928,14449.06616
4929,11494.71887
4930,11773.0318
4931,9092.679473
4932,5286.467867
4933,1869.959017
4934,148.4043145
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,40.93991748
4944,1334.299567
4945,4400.175226
4946,8162.468206
4947,11770.83818
4948,14363.53799
4949,15742.49508
4950,15690.14833
4951,13737.73221
4952,12394.5427
4953,11810.2772
4954,10809.15421
4955,8528.064209
4956,5406.863089
4957,2180.275741
4958,151.0135704
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,44.54207604
4968,1528.769947
4969,4349.121555
4970,8506.682166
4971,12288.71775
4972,15140.61133
4973,17129.51085
4974,18226.16032
4975,18177.60045
4976,16794.69483
4977,14292.76481
4978,11081.02482
4979,7359.810298
4980,4156.567708
4981,1494.595623
4982,85.06635984
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,27.61654896
4992,1095.402564
4993,3548.149272
4994,6559.992553
4995,10143.23978
4996,12863.90858
4997,14689.64879
4998,14654.41229
4999,13784.88354
5000,12350.43935
5001,12382.58169
5002,10654.21521
5003,7993.097482
5004,3930.324441
5005,1319.406026
5006,92.20140468
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,28.56327012
5016,1349.424014
5017,3903.608432
5018,7398.902955
5019,11540.30003
5020,14764.97085
5021,16493.8915
5022,17355.98503
5023,17420.7777
5024,16641.99564
5025,14760.14488
5026,11984.24298
5027,8762.804875
5028,4924.681839
5029,1397.152615
5030,85.71290112
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,18.38024496
5040,662.9588104
5041,2348.676653
5042,4993.330668
5043,6620.167074
5044,6068.690452
5045,5285.03624
5046,5289.816027
5047,7215.446866
5048,8368.460876
5049,8535.129982
5050,7336.326995
5051,5606.598163
5052,3357.257959
5053,1186.495612
5054,56.1105468
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,12.67682724
5064,1149.919848
5065,3863.569054
5066,7854.044925
5067,11557.80283
5068,14598.53265
5069,16731.86488
5070,18022.7769
5071,18076.39365
5072,16930.4685
5073,15262.73836
5074,12628.08265
5075,8978.888208
5076,5342.578413
5077,1926.25429
5078,66.385935
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,5.26469328
5088,867.4967624
5089,2919.318605
5090,3605.922354
5091,4203.996129
5092,4709.29123
5093,5272.775046
5094,4625.841223
5095,4368.10216
5096,4525.48878
5097,4789.254532
5098,5840.345927
5099,2347.337389
5100,1022.98994
5101,408.3600906
5102,17.895339
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,7.36595244
5112,1242.95252
5113,4146.684862
5114,7437.372161
5115,11395.10533
5116,14550.4346
5117,16524.55603
5118,16047.43166
5119,16920.03148
5120,16172.37576
5121,15194.50517
5122,12459.40464
5123,8838.727294
5124,4616.350921
5125,1547.08092
5126,37.08376056
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,3.02488956
5136,1026.222647
5137,3554.614685
5138,6689.3239
5139,11045.92686
5140,13381.99596
5141,14906.42484
5142,17034.4231
5143,17485.29328
5144,16602.21026
5145,14648.47796
5146,11839.7641
5147,8413.256951
5148,4874.990523
5149,1575.621099
5150,33.06596832
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,1.54708092
5160,1054.116285
5161,3674.755909
5162,6669.027122
5163,10935.73775
5164,13364.49316
5165,14864.23803
5166,14790.50923
5167,14078.1131
5168,13562.75043
5169,12562.29707
5170,10691.62224
5171,7962.940949
5172,4692.573519
5173,1452.616621
5174,22.23640188
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0.577269
5184,1040.169466
5185,4164.118386
5186,7945.276518
5187,11511.6444
5188,14304.01001
5189,16557.73745
5190,18013.70224
5191,18139.84706
5192,17075.06284
5193,14973.57277
5194,11972.18961
5195,8458.330114
5196,4694.859505
5197,1419.666106
5198,16.07116896
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0.09236304
5208,644.7402007
5209,2010.905016
5210,3826.046569
5211,7602.840547
5212,13619.39206
5213,16313.41412
5214,17496.83866
5215,17501.31827
5216,16363.42871
5217,12530.36255
5218,7784.287739
5219,5014.297079
5220,3488.552021
5221,1038.645476
5222,8.93612412
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,987.9843481
5233,4159.500234
5234,7839.289929
5235,11328.2114
5236,14140.0887
5237,15714.83235
5238,15998.94106
5239,14921.24911
5240,14545.90881
5241,12784.638
5242,9859.477431
5243,6855.069375
5244,3126.742902
5245,912.08502
5246,6.927228
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,683.3479514
5257,3232.891126
5258,6647.575806
5259,10655.18502
5260,14005.28484
5261,16296.78878
5262,17514.82637
5263,17638.86993
5264,16643.40417
5265,14631.82953
5266,11770.19164
5267,8309.487075
5268,4608.43079
5269,1293.359649
5270,3.64834008
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,780.1675081
5281,3606.638167
5282,7045.799053
5283,10507.63506
5284,13456.25584
5285,15423.28842
5286,16599.71646
5287,17140.20188
5288,16561.98615
5289,14693.29713
5290,11781.62157
5291,8203.615941
5292,4394.009993
5293,1184.209627
5294,1.52399016
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,655.2234058
5305,3193.359745
5306,5598.516397
5307,7877.043322
5308,10856.32863
5309,14272.37567
5310,16660.02952
5311,17063.86382
5312,16062.71774
5313,14042.71497
5314,11189.94393
5315,7774.173986
5316,4172.015426
5317,1053.793014
5318,0.41563368
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,672.8416556
5329,3600.449844
5330,7243.432867
5331,10768.90701
5332,13655.25201
5333,15738.89292
5334,16765.94684
5335,16797.44263
5336,15993.88419
5337,13953.53845
5338,11061.25913
5339,7522.022887
5340,3828.055465
5341,908.9908582
5342,0.09236304
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,451.7245379
5353,2757.937284
5354,6560.52364
5355,10129.63932
5356,12981.09418
5357,14901.64506
5358,13366.47897
5359,10599.53629
5360,8891.420409
5361,8486.45466
5362,7702.430995
5363,5502.458836
5364,2847.552523
5365,660.9499142
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,233.9555803
5377,1428.186597
5378,4326.931335
5379,8368.160696
5380,13106.13065
5381,15737.23039
5382,16640.5871
5383,16236.10626
5384,13477.6148
5385,10099.43661
5386,5564.919342
5387,1663.573804
5388,835.4929691
5389,517.5793854
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,384.8075154
5401,2753.065133
5402,6834.356963
5403,10692.59205
5404,13719.30578
5405,15856.30944
5406,16358.53347
5407,14231.02011
5408,12662.28006
5409,11556.23266
5410,10501.70074
5411,7520.383443
5412,3352.201083
5413,466.1793536
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,214.1898898
5425,2629.691203
5426,6082.152366
5427,10121.76537
5428,13273.60793
5429,14869.24872
5430,15563.12606
5431,13888.76887
5432,14064.14319
5433,12799.32372
5434,9527.201394
5435,5762.553156
5436,2663.149714
5437,599.8979448
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,447.2218397
5449,3043.085079
5450,6041.88208
5451,8275.01257
5452,11690.55161
5453,13305.03446
5454,10836.03185
5455,9468.11214
5456,8262.612832
5457,4986.40344
5458,6467.444787
5459,7388.927746
5460,3816.994991
5461,648.9658098
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,290.0661271
5473,3185.785976
5474,6966.690109
5475,10474.01492
5476,13363.56953
5477,15435.71124
5478,16315.90793
5479,15889.58322
5480,14808.54311
5481,12990.14576
5482,10336.39399
5483,7237.383088
5484,3722.276694
5485,679.7688836
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,305.2136657
5497,2540.768686
5498,5593.13625
5499,9282.831881
5500,12743.69808
5501,14943.30079
5502,16342.78557
5503,15774.52197
5504,11996.34254
5505,7426.958228
5506,5055.744993
5507,3043.200533
5508,2434.435736
5509,533.881462
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,214.0513452
5521,2142.037442
5522,5249.384106
5523,8751.813674
5524,12472.12765
5525,15223.6457
5526,16202.43993
5527,14718.97405
5528,11282.60715
5529,8419.745454
5530,5599.255302
5531,3338.43899
5532,1973.243987
5533,341.3507051
5534,0
5535,0
5536,0
5537,0
5538,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,118.9635955
5545,1447.12102
5546,5139.033364
5547,10297.23206
5548,13465.6076
5549,15600.94872
5550,16571.49955
5551,16528.08892
5552,15356.67157
5553,13163.39573
5554,10037.13774
5555,6533.091818
5556,2595.701604
5557,404.5039337
5558,0
5559,0
5560,0
5561,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,244.184787
5569,2758.052737
5570,6449.9189
5571,10305.56782
5572,13343.68839
5573,15536.71023
5574,16564.52614
5575,16049.90237
5576,14306.29599
5577,12527.89184
5578,9982.782089
5579,6678.817604
5580,3109.609558
5581,406.2357407
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,128.9388038
5593,1106.001222
5594,1944.888533
5595,2486.851761
5596,2786.939278
5597,3218.805762
5598,3573.780016
5599,4739.586307
5600,5275.268848
5601,3976.598324
5602,4616.096922
5603,5733.066256
5604,3141.082264
5605,389.8182103
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,159.5571516
5617,2311.916163
5618,5985.771533
5619,9461.993088
5620,12385.19094
5621,14500.78946
5622,15701.18571
5623,15508.49332
5624,14465.66842
5625,12546.17972
5626,9547.752171
5627,5469.854683
5628,2441.432236
5629,283.8316219
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,152.7915589
5641,2307.736736
5642,5675.500991
5643,9057.673881
5644,11157.0396
5645,13147.44002
5646,16223.93743
5647,15396.94186
5648,14996.89444
5649,12233.80792
5650,8639.246219
5651,5256.380606
5652,2273.285322
5653,229.3605191
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,23.85275508
5665,422.468545
5666,1111.473733
5667,2186.371701
5668,3702.788092
5669,5164.179202
5670,6006.553217
5671,6430.291754
5672,6494.345522
5673,5879.600219
5674,4423.381439
5675,3034.541498
5676,1449.083735
5677,164.3600297
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,96.54246756
5689,2069.04755
5690,5382.109795
5691,8185.697511
5692,10556.74911
5693,12933.89667
5694,14785.61399
5695,14022.11801
5696,11775.68724
5697,10401.46375
5698,8384.786043
5699,3985.996263
5700,1247.062675
5701,136.143121
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,52.16202684
5713,1430.70349
5714,3793.973503
5715,6733.819794
5716,9563.592432
5717,9887.578886
5718,10140.16871
5719,12465.22352
5720,12713.86482
5721,11716.29781
5722,7915.027622
5723,4097.917177
5724,1358.429411
5725,130.6706108
5726,0
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,65.1159432
5737,1992.47859
5738,5325.953066
5739,8357.261858
5740,11286.69422
5741,13936.28965
5742,15087.61804
5743,15132.89902
5744,12806.27404
5745,11250.28009
5746,8520.236442
5747,5970.739449
5748,2501.445122
5749,165.8609291
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,48.79077588
5761,1354.873434
5762,4402.484302
5763,8839.766379
5764,12176.58902
5765,13805.71141
5766,14852.64646
5767,16102.84948
5768,15032.4773
5769,12945.48823
5770,9913.648354
5771,6269.44152
5772,2507.956716
5773,150.8519351
5774,0
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,39.90083328
